Gene1,Gene2
GABBR1,WARS
GABBR1,UBR4
GABBR1,SCAMP3
GABBR1,RFC3
GABBR1,PQLC2
GABBR1,NT5DC3
GABBR1,GTF2F1
GABBR1,COLEC12
GABBR1,AKR7A5
GABBR1,PUS7
GABBR1,PRMT6
GABBR1,PRICKLE4
GABBR1,PGLS
GABBR1,NFX1
GABBR1,FRS3
GABBR1,EMB
GABBR1,CXCL14
GABBR1,SPINT2
GABBR1,PPIP5K2
GABBR1,LSM14B
GABBR1,INTS2
GABBR1,GIN1
GABBR1,FAXC
GABBR1,COQ10A
GABBR1,CDC20
GABBR1,RNF180
GABBR1,NCAPG
GABBR1,NADK2
GABBR1,FHL2
GABBR1,FAM13B
GABBR1,CAPN10
GABBR1,BLCAP
GABBR1,STIM1
GABBR1,SCN8A
GABBR1,PSPC1
GABBR1,PDXP
GABBR1,MMP15
GABBR1,INTS13
GABBR1,FGFR1OP2
GABBR1,CWC27
GABBR1,CCDC71L
GABBR1,ANKRD52
GABBR1,SLC7A6
GABBR1,RBFOX2
GABBR1,AZIN2
GABBR1,ARFGAP2
GABBR1,2610524H06RIK
GABBR1,SLC27A2
GABBR1,RPL24
GABBR1,RBMX2
GABBR1,ORC5
GABBR1,MRFAP1
GABBR1,KBTBD8
GABBR1,EML4
GABBR1,COX5A
GABBR1,CHMP5
GABBR1,CERS4
GABBR1,BAG1
GABBR1,TMEM177
GABBR1,ZFP830
GABBR1,TBC1D30
GABBR1,SLC35A4
GABBR1,MYL12B
GABBR1,HGS
GABBR1,DPH5
GABBR1,CCT6B
GABBR1,ARL16
GABBR1,APBB3
GABBR1,WDR53
GABBR1,USP28
GABBR1,RSBN1L
GABBR1,NOD2
GABBR1,NCK2
GABBR1,FDXACB1
GABBR1,FBXO45
GABBR1,ASNS
GABBR1,ABHD1
GABBR1,1110032A03RIK
GABBR1,ZPR1
GABBR1,USP38
GABBR1,TIMM29
GABBR1,SMIM20
GABBR1,SLC35A2
GABBR1,KSR2
GABBR1,IFT43
GABBR1,HTT
GABBR1,GABRG3
GABBR1,BTBD10
GABBR1,TOMM70A
GABBR1,STXBP5L
GABBR1,SPA17
GABBR1,SNX31
GABBR1,SIAE
GABBR1,SEC14L5
GABBR1,RNF219
GABBR1,RIOK1
GABBR1,MIB2
GABBR1,KIF18A
GABBR1,EIF4ENIF1
GABBR1,CAGE1
GABBR1,TRIM36
GABBR1,TEX264
GABBR1,SURF6
GABBR1,SLC35A5
GABBR1,RSL24D1
GABBR1,MARS2
GABBR1,HSPA12A
GABBR1,GOLPH3
GABBR1,FLVCR2
GABBR1,ENO4
GABBR1,ATG3
GABBR1,THNSL1
GABBR1,ENKUR
GABBR1,ATP13A1
GABBR1,1700019D03RIK
GABBR1,PVR
GABBR1,PPM1F
GABBR1,LRRC10B
GABBR1,KIF11
GABBR1,FXN
GABBR1,DYRK3
GABBR1,DYNLL1
GABBR1,CRELD2
GABBR1,ALG12
GABBR1,ZMAT4
GABBR1,WIPF2
GABBR1,WDR34
GABBR1,SLBP
GABBR1,PRIMA1
GABBR1,MRTFB
GABBR1,KPNA4
GABBR1,KLHL32
GABBR1,KBTBD3
GABBR1,CXADR
GABBR1,CDK8
GABBR1,AASDHPPT
GABBR1,TMCC2
GABBR1,SLC25A32
GABBR1,RBM27
GABBR1,PRKAG2
GABBR1,MTMR9
GABBR1,DYNC1LI1
GABBR1,DLX2
GABBR1,DCAF13
GABBR1,AGFG1
GABBR1,SMAD9
GABBR1,NOD1
GABBR1,GALNT10
GABBR1,ARXES1
GABBR1,USP19
GABBR1,SRD5A3
GABBR1,PET117
GABBR1,MRPL37
GABBR1,KAT14
GABBR1,CYBRD1
GABBR1,CYB5RL
GABBR1,CRHBP
GABBR1,CEP120
GABBR1,BEX2
GABBR1,TCERG1L
GABBR1,SERINC5
GABBR1,NDUFAB1
GABBR1,LRIG3
GABBR1,ZFP746
GABBR1,RRAGA
GABBR1,NCOA3
GABBR1,MATR3
GABBR1,MARK3
GABBR1,EXOSC6
GABBR1,EXOC5
GABBR1,BEX4
GABBR1,AP5M1
GABBR1,TMEM11
GABBR1,TCF3
GABBR1,TADA3
GABBR1,SV2A
GABBR1,SH2B1
GABBR1,RSG1
GABBR1,PXYLP1
GABBR1,NPC2
GABBR1,NASP
GABBR1,ISCA2
GABBR1,FLVCR1
GABBR1,CNKSR3
GABBR1,CASD1
GABBR1,ARPC4
GABBR1,ADRA1B
GABBR1,WDR1
GABBR1,VEZT
GABBR1,VASH1
GABBR1,TCTA
GABBR1,RHOA
GABBR1,PDCD7
GABBR1,MRPL12
GABBR1,MAST4
GABBR1,HARBI1
GABBR1,FGD6
GABBR1,FAM174B
GABBR1,ATG13
GABBR1,ZFP276
GABBR1,VPS9D1
GABBR1,NDUFAF2
GABBR1,MARCH11
GABBR1,LRPPRC
GABBR1,GOLGA7B
GABBR1,ERCC8
GABBR1,CD151
GABBR1,AARS
GABBR1,ZFP697
GABBR1,RAPH1
GABBR1,PRDM9
GABBR1,INTS12
GABBR1,GSTCD
GABBR1,DCTN2
GABBR1,BACE1
GABBR1,ABRACL
GABBR1,SCN5A
GABBR1,PDZD2
GABBR1,KANK3
GABBR1,ATF2
GABBR1,AKAP17B
GABBR1,1110038F14RIK
GABBR1,TMIE
GABBR1,TMEM179
GABBR1,SNX13
GABBR1,NDST2
GABBR1,ALS2CL
GABBR1,ABCB4
GABBR1,ZSCAN29
GABBR1,TUBGCP4
GABBR1,TMEM163
GABBR1,PCED1A
GABBR1,NCKAP1
GABBR1,MOB1A
GABBR1,KPNA1
GABBR1,GTPBP2
GABBR1,GM3636
GABBR1,ZFPL1
GABBR1,UBP1
GABBR1,PIAS4
GABBR1,PDLIM1
GABBR1,FAM124A
GABBR1,CDCA5
GABBR1,C130060K24RIK
GABBR1,AGO1
GABBR1,ZFP74
GABBR1,THBS3
GABBR1,SPSB1
GABBR1,SLC24A2
GABBR1,RNF170
GABBR1,PRCC
GABBR1,PPP1R9A
GABBR1,PLEKHG3
GABBR1,MTX1
GABBR1,MET
GABBR1,IDH2
GABBR1,HOOK3
GABBR1,ZFP787
GABBR1,ZFP143
GABBR1,PPP3R1
GABBR1,GYG
GABBR1,GRASP
GABBR1,TRIM62
GABBR1,TMEM258
GABBR1,RNF32
GABBR1,IPPK
GABBR1,GMEB1
GABBR1,FEN1
GABBR1,FAR1
GABBR1,EPS15L1
GABBR1,EGF
GABBR1,ATP2B2
GABBR1,ZCRB1
GABBR1,USP31
GABBR1,SIPA1L2
GABBR1,SETDB1
GABBR1,PPHLN1
GABBR1,NVL
GABBR1,NGDN
GABBR1,NFE2L1
GABBR1,MMP24
GABBR1,MBOAT1
GABBR1,LZTR1
GABBR1,KYAT3
GABBR1,HTR1D
GABBR1,ELAVL4
GABBR1,CASP8
GABBR1,STUM
GABBR1,SRP54C
GABBR1,RB1CC1
GABBR1,PPM1G
GABBR1,GRID2IP
GABBR1,ZFP850
GABBR1,ZBTB4
GABBR1,TYW5
GABBR1,PRR23A3
GABBR1,PDE2A
GABBR1,P3H1
GABBR1,MAIP1
GABBR1,DUSP14
GABBR1,DROSHA
GABBR1,BICDL2
GABBR1,AU022252
GABBR1,6030458C11RIK
GABBR1,ZFP638
GABBR1,UTP3
GABBR1,TRMT1L
GABBR1,TNKS2
GABBR1,SWT1
GABBR1,RAE1
GABBR1,PRKCSH
GABBR1,PIGF
GABBR1,NPNT
GABBR1,KIF21A
GABBR1,HCRTR1
GABBR1,GCNT1
GABBR1,FRMD5
GABBR1,ESYT1
GABBR1,CRIPT
GABBR1,CCDC151
GABBR1,CALR
GABBR1,ARF4
GABBR1,TTC13
GABBR1,SEC61B
GABBR1,DUS2
GABBR1,DDX28
GABBR1,CCDC136
GABBR1,ARV1
GABBR1,ALG2
GABBR1,ZFYVE21
GABBR1,XRCC3
GABBR1,TSKU
GABBR1,PPP1R35
GABBR1,PBX1
GABBR1,INKA1
GABBR1,CHST14
GABBR1,ABCA1
GABBR1,HRH1
GABBR1,ATG101
GABBR1,TBC1D22A
GABBR1,TAB3
GABBR1,MINPP1
GABBR1,FAM193B
GABBR1,CC2D1B
GABBR1,CBFA2T3
GABBR1,RGS7
GABBR1,PQLC3
GABBR1,PIP5K1B
GABBR1,MYO16
GABBR1,FKBP5
GABBR1,DUSP26
GABBR1,D830030K20RIK
GABBR1,CNOT8
GABBR1,1810010H24RIK
GABBR1,WDSUB1
GABBR1,SUMO2
GABBR1,PDSS2
GABBR1,NDUFA4
GABBR1,NCKAP5
GABBR1,MTG2
GABBR1,MRPL54
GABBR1,HNRNPR
GABBR1,WTIP
GABBR1,THOC7
GABBR1,TFDP1
GABBR1,SNRPB
GABBR1,NPCD
GABBR1,HPCAL1
GABBR1,GPR19
GABBR1,GM14296
GABBR1,CBX6
GABBR1,2210418O10RIK
GABBR1,UBA2
GABBR1,MAP2K7
GABBR1,H2-BL
GABBR1,AMZ2
GABBR1,SRRT
GABBR1,RETREG2
GABBR1,RAMAC
GABBR1,CNPPD1
GABBR1,CBFB
GABBR1,RAC1
GABBR1,PPP1CC
GABBR1,PBK
GABBR1,MMACHC
GABBR1,LRRC47
GABBR1,KIF17
GABBR1,CENPV
GABBR1,CCDC163
GABBR1,ANKRD26
GABBR1,ZFP112
GABBR1,TRAPPC12
GABBR1,SPAST
GABBR1,SLC35F2
GABBR1,LRRC58
GABBR1,DFFB
GABBR1,CEP104
GABBR1,BTG3
GABBR1,BEND5
GABBR1,TEF
GABBR1,DST
GABBR1,DBNDD2
GABBR1,ADRA2B
GABBR1,ZFP512B
GABBR1,WDR60
GABBR1,TMEM251
GABBR1,STAMBPL1
GABBR1,SCUBE2
GABBR1,RFLNB
GABBR1,MOAP1
GABBR1,GPR153
GABBR1,GLT28D2
GABBR1,EXTL1
GABBR1,DOT1L
GABBR1,ATP1A1
GABBR1,ARL4D
GABBR1,TMPPE
GABBR1,TBC1D12
GABBR1,PEX14
GABBR1,MAGEB3
GABBR1,GLMP
GABBR1,GLB1
GABBR1,CTDSPL2
GABBR1,ZFP369
GABBR1,UHRF2
GABBR1,TNFAIP8L1
GABBR1,SNX7
GABBR1,PELI2
GABBR1,NUMBL
GABBR1,KIFC1
GABBR1,CKS2
GABBR1,SLC4A11
GABBR1,SLC31A1
GABBR1,RAB42
GABBR1,PPP2CA
GABBR1,NRAS
GABBR1,NAP1L1
GABBR1,FKBP15
GABBR1,EPS8
GABBR1,CRYZL2
GABBR1,CMTM8
GABBR1,ZFP977
GABBR1,RIOX1
GABBR1,RCN1
GABBR1,PRKCD
GABBR1,PREPL
GABBR1,GULP1
GABBR1,CAMKMT
GABBR1,ALAD
GABBR1,STIP1
GABBR1,LRRC57
GABBR1,KCNQ1
GABBR1,HSDL1
GABBR1,HAUS2
GABBR1,FNTB
GABBR1,DNAAF1
GABBR1,CHRNA4
GABBR1,BLM
GABBR1,SUN3
GABBR1,PTGR1
GABBR1,PCK2
GABBR1,KCNJ2
GABBR1,ICOSL
GABBR1,GM11992
GABBR1,EIF4B
GABBR1,CHKA
GABBR1,BCL7B
GABBR1,AURKB
GABBR1,APPBP2
GABBR1,AEN
GABBR1,TUBB6
GABBR1,TUBB3
GABBR1,SNX33
GABBR1,SAMD12
GABBR1,RSPO1
GABBR1,RRAGC
GABBR1,RPS20
GABBR1,NPR2
GABBR1,MAX
GABBR1,MANEAL
GABBR1,H2AFY2
GABBR1,E2F8
GABBR1,CCS
GABBR1,CCDC87
GABBR1,AGA
GABBR1,SFXN2
GABBR1,NACC2
GABBR1,MPPE1
GABBR1,METTL3
GABBR1,FZD9
GABBR1,ASTN1
GABBR1,ARL3
GABBR1,AMMECR1L
GABBR1,ZFP629
GABBR1,TNFRSF10B
GABBR1,SYBU
GABBR1,SLC9A6
GABBR1,RPL21
GABBR1,RAD21
GABBR1,PIGG
GABBR1,NUP133
GABBR1,HERPUD1
GABBR1,CHID1
GABBR1,ARGLU1
GABBR1,MAD2L2
GABBR1,FMNL1
GABBR1,ELL2
GABBR1,DRC1
GABBR1,BTF3
GABBR1,2210016F16RIK
GABBR1,TSPAN9
GABBR1,PSMB10
GABBR1,PMF1
GABBR1,PEAK1
GABBR1,HMG20A
GABBR1,CPZ
GABBR1,CDKN2AIP
GABBR1,CCM2
GABBR1,AFTPH
GABBR1,ZFP944
GABBR1,ZFP758
GABBR1,SLTM
GABBR1,RHOQ
GABBR1,CERCAM
GABBR1,AASDH
GABBR1,UBE2V1
GABBR1,UBE2N
GABBR1,TRIM24
GABBR1,THEGL
GABBR1,RAB11FIP2
GABBR1,PIP4P2
GABBR1,PARD6G
GABBR1,MMGT1
GABBR1,MARK2
GABBR1,LDLR
GABBR1,IL17D
GABBR1,CARNMT1
GABBR1,CAPN15
GABBR1,PRKAR2A
GABBR1,D5ERTD579E
GABBR1,TTC16
GABBR1,TEPSIN
GABBR1,TCEANC
GABBR1,SPAG9
GABBR1,SLC35G2
GABBR1,SEH1L
GABBR1,PTRH1
GABBR1,NOLC1
GABBR1,NDUFAF8
GABBR1,CCSAP
GABBR1,BEND7
GABBR1,TMEM165
GABBR1,SNAI2
GABBR1,NIPSNAP2
GABBR1,NCLN
GABBR1,MFSD3
GABBR1,FLYWCH2
GABBR1,DACT1
GABBR1,ZFP609
GABBR1,TK1
GABBR1,SUZ12
GABBR1,PPARA
GABBR1,PFDN2
GABBR1,NIT1
GABBR1,MEGF9
GABBR1,KDELR1
GABBR1,DIP2C
GABBR1,CAMSAP1
GABBR1,BRI3BP
GABBR1,ELOB
GABBR1,DARS2
GABBR1,CLN6
GABBR1,ARF1
GABBR1,ANXA2
GABBR1,SPATA2
GABBR1,SAC3D1
GABBR1,RNF114
GABBR1,MGAT5B
GABBR1,GLCCI1
GABBR1,FBXL7
GABBR1,EFTUD2
GABBR1,CLPTM1
GABBR1,CCDC103
GABBR1,BAZ2B
GABBR1,USP46
GABBR1,TTYH2
GABBR1,TMED2
GABBR1,RGS10
GABBR1,RBM7
GABBR1,RBBP5
GABBR1,RAP1GDS1
GABBR1,ITGB1BP1
GABBR1,GM5617
GABBR1,CPSF3
GABBR1,ADGRB3
GABBR1,4833420G17RIK
GABBR1,ZYG11A
GABBR1,VARS2
GABBR1,MRPS11
GABBR1,MRPL46
GABBR1,DHX34
GABBR1,COCH
GABBR1,BCAT1
GABBR1,TRMT6
GABBR1,SNX11
GABBR1,PRKCZ
GABBR1,MCM8
GABBR1,LRRK1
GABBR1,DLGAP5
GABBR1,ARL2
GABBR1,ACIN1
GABBR1,1700123O20RIK
GABBR1,SNPH
GABBR1,ODC1
GABBR1,KCTD7
GABBR1,GRB2
GABBR1,ATF6
GABBR1,ADNP2
GABBR1,RNF19B
GABBR1,RCAN2
GABBR1,NOL12
GABBR1,GPR85
GABBR1,SS18
GABBR1,SLC35F5
GABBR1,OST4
GABBR1,NDUFB5
GABBR1,NAF1
GABBR1,MRPL47
GABBR1,HTR4
GABBR1,HIC2
GABBR1,GSN
GABBR1,F2R
GABBR1,ENHO
GABBR1,DNAJA2
GABBR1,DGCR8
GABBR1,ANXA7
GABBR1,ZRANB3
GABBR1,ZC3H12C
GABBR1,SNX21
GABBR1,SLC6A1
GABBR1,RIMKLA
GABBR1,RCBTB2
GABBR1,R3HDM1
GABBR1,PDK3
GABBR1,LRFN3
GABBR1,LPAR1
GABBR1,CALM2
GABBR1,ZFP523
GABBR1,SERGEF
GABBR1,SBNO1
GABBR1,PARP9
GABBR1,MTA2
GABBR1,GPR135
GABBR1,DTX3L
GABBR1,SPOCK1
GABBR1,HAUS4
GABBR1,DSG2
GABBR1,CAMTA2
GABBR1,ADPRH
GABBR1,ZFP788
GABBR1,ZBTB34
GABBR1,TMEM185B
GABBR1,TAP2
GABBR1,SEZ6
GABBR1,PSME1
GABBR1,PPP6R3
GABBR1,PDGFRL
GABBR1,MFAP1B
GABBR1,GSPT2
GABBR1,CSGALNACT1
GABBR1,COX6B2
GABBR1,ZZEF1
GABBR1,RAB7
GABBR1,FAM206A
GABBR1,ELP1
GABBR1,E330009J07RIK
GABBR1,CYB5D2
GABBR1,ATAD3A
GABBR1,ADCY2
GABBR1,WIPI2
GABBR1,TALDO1
GABBR1,SMIM8
GABBR1,RFTN1
GABBR1,PPP1R14A
GABBR1,LRP3
GABBR1,ITGA9
GABBR1,ERC1
GABBR1,DRD2
GABBR1,CTSO
GABBR1,TMEM234
GABBR1,TM9SF3
GABBR1,NOL4
GABBR1,NHLRC2
GABBR1,FUT11
GABBR1,EIF3I
GABBR1,DCLRE1A
GABBR1,AP3M1
GABBR1,TMEM51
GABBR1,SF3B2
GABBR1,RBM38
GABBR1,MYBBP1A
GABBR1,LDLRAP1
GABBR1,EMID1
GABBR1,D2HGDH
GABBR1,TMEM138
GABBR1,RNF145
GABBR1,MPP5
GABBR1,MAD2L1BP
GABBR1,LAPTM4A
GABBR1,GRIN2D
GABBR1,GMPR
GABBR1,ERCC3
GABBR1,EFHD1
GABBR1,CYB561A3
GABBR1,CRIP2
GABBR1,CHST9
GABBR1,CHRNB4
GABBR1,ARL4C
GABBR1,POPDC3
GABBR1,PIGM
GABBR1,PHF10
GABBR1,DOCK10
GABBR1,CAR2
GABBR1,BRPF1
GABBR1,TRMO
GABBR1,RNF17
GABBR1,PCMTD1
GABBR1,BAG3
GABBR1,6720489N17RIK
GABBR1,SUSD5
GABBR1,SUGP2
GABBR1,NXNL2
GABBR1,GM14440
GABBR1,GM14288
GABBR1,FADS3
GABBR1,ARMC6
GABBR1,SLC16A14
GABBR1,SELENOW
GABBR1,RNF139
GABBR1,PTK7
GABBR1,ZFP41
GABBR1,PFN2
GABBR1,LYRM7
GABBR1,IL11
GABBR1,GEMIN8
GABBR1,CDH4
GABBR1,WDR5B
GABBR1,TBPL1
GABBR1,PSMA8
GABBR1,PKN2
GABBR1,PAK3
GABBR1,NUDT19
GABBR1,NKTR
GABBR1,LIMCH1
GABBR1,ADRM1
GABBR1,ZFP780B
GABBR1,RAB11FIP3
GABBR1,LAMC2
GABBR1,KLC1
GABBR1,ICA1
GABBR1,HADHB
GABBR1,HADHA
GABBR1,CELF4
GABBR1,CAMK2G
GABBR1,ZFP40
GABBR1,ZBTB38
GABBR1,MTMR12
GABBR1,KIF1B
GABBR1,GMPPB
GABBR1,FAM117B
GABBR1,DYNC2H1
GABBR1,CD63
GABBR1,ATP10A
GABBR1,1810037I17RIK
GABBR1,ZFP13
GABBR1,UBE2G1
GABBR1,SPTSSA
GABBR1,MICALL2
GABBR1,IL7
GABBR1,FBXL3
GABBR1,CPNE5
GABBR1,UBE2F
GABBR1,RRBP1
GABBR1,PKD1
GABBR1,LSM12
GABBR1,LHFPL2
GABBR1,H60B
GABBR1,EIF1
GABBR1,CCNJL
GABBR1,PNMA1
GABBR1,PATL1
GABBR1,NRBP2
GABBR1,NICN1
GABBR1,GSTM4
GABBR1,FNBP4
GABBR1,ARMC5
GABBR1,9130023H24RIK
GABBR1,RRP8
GABBR1,RGS19
GABBR1,RALY
GABBR1,ILK
GABBR1,IFRD1
GABBR1,GZF1
GABBR1,EIPR1
GABBR1,DBN1
GABBR1,CYBA
GABBR1,TUBB2A
GABBR1,TBCK
GABBR1,SRPR
GABBR1,REXO5
GABBR1,NUFIP1
GABBR1,MED31
GABBR1,KIF1C
GABBR1,INTS11
GABBR1,INCA1
GABBR1,GPALPP1
GABBR1,FOXRED1
GABBR1,ERI2
GABBR1,CYFIP2
GABBR1,CPTP
GABBR1,APCDD1
GABBR1,AIMP1
GABBR1,4930563E22RIK
GABBR1,SRPK1
GABBR1,RNF185
GABBR1,PDF
GABBR1,GNPAT
GABBR1,FRYL
GABBR1,FLCN
GABBR1,ESYT2
GABBR1,CIZ1
GABBR1,2810004N23RIK
GABBR1,ZFP706
GABBR1,SLC35F3
GABBR1,METTL14
GABBR1,ETNK1
GABBR1,ANLN
GABBR1,ZFP936
GABBR1,ZDHHC6
GABBR1,VTI1A
GABBR1,TTLL3
GABBR1,RPIA
GABBR1,NOXO1
GABBR1,GFER
GABBR1,FAM83G
GABBR1,DDB1
GABBR1,ARHGAP26
GABBR1,ABCC4
GABBR1,RPAP1
GABBR1,NOC4L
GABBR1,ISCA1
GABBR1,DPAGT1
GABBR1,DDX51
GABBR1,ZFP94
GABBR1,PTP4A1
GABBR1,PPP4R1
GABBR1,PIGB
GABBR1,PHF20
GABBR1,H2-M3
GABBR1,CRKL
GABBR1,AHCTF1
GABBR1,2310009A05RIK
GABBR1,WDR92
GABBR1,USF1
GABBR1,RAB5A
GABBR1,PNO1
GABBR1,KANK1
GABBR1,EPHX4
GABBR1,EMSY
GABBR1,CCNE1
GABBR1,ARHGEF12
GABBR1,ACSF2
GABBR1,WNT9B
GABBR1,RPS13
GABBR1,RAB35
GABBR1,CTNNA1
GABBR1,CPXM2
GABBR1,CFAP46
GABBR1,ZFYVE16
GABBR1,RLIM
GABBR1,REV1
GABBR1,PCNX
GABBR1,B4GALT1
GABBR1,PA2G4
GABBR1,NPPC
GABBR1,FGF12
GABBR1,FAM69C
GABBR1,ELK4
GABBR1,CYB5R1
GABBR1,ANKRD42
GABBR1,ZSWIM3
GABBR1,ST8SIA4
GABBR1,SMCO4
GABBR1,RAB30
GABBR1,PLSCR1
GABBR1,NBEA
GABBR1,MAGI3
GABBR1,FRG2F1
GABBR1,FOXJ3
GABBR1,COQ9
GABBR1,CIAPIN1
GABBR1,CEP57L1
GABBR1,CACNA1G
GABBR1,ACOT8
GABBR1,9930012K11RIK
GABBR1,PTK2
GABBR1,PHACTR2
GABBR1,MKS1
GABBR1,LRP6
GABBR1,WBP2NL
GABBR1,TAX1BP3
GABBR1,TANC2
GABBR1,SOCS5
GABBR1,SLC39A1
GABBR1,SCN3B
GABBR1,PARD6B
GABBR1,MYO5B
GABBR1,MRPS21
GABBR1,EMC6
GABBR1,TRIM35
GABBR1,RUFY3
GABBR1,RAD51AP2
GABBR1,PHF1
GABBR1,LUC7L2
GABBR1,KPNA3
GABBR1,FBXO6
GABBR1,DOCK9
GABBR1,D630045J12RIK
GABBR1,ZBED3
GABBR1,TSSC4
GABBR1,THAP1
GABBR1,SH3GLB1
GABBR1,SERTAD3
GABBR1,RIMS1
GABBR1,PCBD2
GABBR1,MTREX
GABBR1,MREG
GABBR1,IRF8
GABBR1,FAM171A2
GABBR1,DHX29
GABBR1,DPH2
GABBR1,DBNL
GABBR1,LINS1
GABBR1,LENG8
GABBR1,GAS2
GABBR1,FANCF
GABBR1,CDC73
GABBR1,ASB7
GABBR1,UBL7
GABBR1,TMCO4
GABBR1,SPTY2D1
GABBR1,RTN2
GABBR1,PKNOX1
GABBR1,P4HTM
GABBR1,LYPLA1
GABBR1,LAS1L
GABBR1,GPATCH3
GABBR1,GNAI1
GABBR1,FUS
GABBR1,CSNK1G3
GABBR1,TSPAN14
GABBR1,SLC25A12
GABBR1,HECTD2
GABBR1,GPR137B
GABBR1,PRKDC
GABBR1,PKD2
GABBR1,PDE11A
GABBR1,MCM4
GABBR1,CCDC124
GABBR1,ZRANB1
GABBR1,ZFP689
GABBR1,TESCL
GABBR1,SUOX
GABBR1,RPL26
GABBR1,RCBTB1
GABBR1,NADSYN1
GABBR1,MGEA5
GABBR1,ESS2
GABBR1,DHCR7
GABBR1,D430019H16RIK
GABBR1,BRD1
GABBR1,ATXN7L1
GABBR1,ST6GAL1
GABBR1,RASGRP1
GABBR1,COPG1
GABBR1,CHD5
GABBR1,AAMP
GABBR1,TK2
GABBR1,MOB1B
GABBR1,LRP5
GABBR1,KCTD2
GABBR1,HK1
GABBR1,EIF4A3
GABBR1,CNNM3
GABBR1,BCL7C
GABBR1,ATP5H
GABBR1,ASAP1
GABBR1,ZFP518A
GABBR1,YBX2
GABBR1,SLC1A2
GABBR1,RBL1
GABBR1,NDUFA5
GABBR1,HMGCLL1
GABBR1,ASB15
GABBR1,ZBTB7C
GABBR1,WDFY3
GABBR1,TMEM199
GABBR1,POLDIP2
GABBR1,NPHP4
GABBR1,LRRC8A
GABBR1,KCNAB2
GABBR1,ACVR1B
GABBR1,PRSS23
GABBR1,PRKAA2
GABBR1,OXNAD1
GABBR1,FOXN2
GABBR1,DPH3
GABBR1,DOC2A
GABBR1,SQLE
GABBR1,SLC12A7
GABBR1,PRDM15
GABBR1,PANK1
GABBR1,KIF20A
GABBR1,CREM
GABBR1,BRD8
GABBR1,ANO6
GABBR1,SRGAP1
GABBR1,NIPAL2
GABBR1,KIN
GABBR1,KCNK2
GABBR1,GRSF1
GABBR1,CISD2
GABBR1,ATP5C1
GABBR1,ASH2L
GABBR1,AMIGO1
GABBR1,0610040J01RIK
GABBR1,SYNE2
GABBR1,PNMAL2
GABBR1,PLOD2
GABBR1,PHACTR4
GABBR1,NCAPH2
GABBR1,LSM2
GABBR1,LMF2
GABBR1,CDCA8
GABBR1,BFAR
GABBR1,9930104L06RIK
GABBR1,ZDHHC5
GABBR1,TECPR2
GABBR1,SPPL2B
GABBR1,SIAH1A
GABBR1,RIPK4
GABBR1,MFHAS1
GABBR1,LSM7
GABBR1,LRRC36
GABBR1,LIPT1
GABBR1,KCTD19
GABBR1,GTF2IRD2
GABBR1,GPR25
GABBR1,DNAJB1
GABBR1,CINP
GABBR1,ZDHHC18
GABBR1,NIPAL4
GABBR1,MARCH3
GABBR1,KNDC1
GABBR1,DPYSL3
GABBR1,COMP
GABBR1,CCDC184
GABBR1,ADCY9
GABBR1,ZDHHC8
GABBR1,SLC46A3
GABBR1,PUM2
GABBR1,NONO
GABBR1,IFITM7
GABBR1,DLG1
GABBR1,2900011O08RIK
GABBR1,VIPR1
GABBR1,LYZL4
GABBR1,LRP1
GABBR1,GRAMD3
GABBR1,ELAVL1
GABBR1,ARNT2
GABBR1,ZFP184
GABBR1,USP53
GABBR1,STXBP4
GABBR1,ST8SIA5
GABBR1,ST3GAL6
GABBR1,SLC30A7
GABBR1,SHMT1
GABBR1,RBCK1
GABBR1,OXLD1
GABBR1,NUDT2
GABBR1,LYSMD2
GABBR1,KIF24
GABBR1,EXTL2
GABBR1,COX11
GABBR1,CENPP
GABBR1,CCDC137
GABBR1,BUB3
GABBR1,AFAP1L2
GABBR1,RNF208
GABBR1,RND1
GABBR1,MGAT4B
GABBR1,MAP3K9
GABBR1,DCLRE1C
GABBR1,CACNG7
GABBR1,ANKRD13C
GABBR1,SLC29A2
GABBR1,RNF31
GABBR1,PSME2
GABBR1,HSPA2
GABBR1,EEF1AKMT4-ECE2
GABBR1,EEF1AKMT4
GABBR1,ANPEP
GABBR1,ALG3
GABBR1,WRNIP1
GABBR1,TTC30A1
GABBR1,ICK
GABBR1,FBXO9
GABBR1,CYYR1
GABBR1,ADCYAP1R1
GABBR1,ZFP459
GABBR1,TUBG1
GABBR1,TGFBR3
GABBR1,SMAD2
GABBR1,SETMAR
GABBR1,RRAS2
GABBR1,RETREG3
GABBR1,PSIP1
GABBR1,PDK4
GABBR1,CD302
GABBR1,ZFP9
GABBR1,SRSF9
GABBR1,RASD2
GABBR1,PLEKHF1
GABBR1,PGAM1
GABBR1,KLHL23
GABBR1,HERPUD2
GABBR1,H2-Q9
GABBR1,H2-Q7
GABBR1,GRN
GABBR1,FRAT1
GABBR1,ARAP1
GABBR1,WDR82
GABBR1,USP10
GABBR1,UBLCP1
GABBR1,TBC1D2
GABBR1,TATDN2
GABBR1,SPATS2
GABBR1,POC1B
GABBR1,MTBP
GABBR1,MRPL13
GABBR1,METTL26
GABBR1,KHDC4
GABBR1,GALNT4
GABBR1,FNDC3A
GABBR1,DEPDC1A
GABBR1,DAZAP1
GABBR1,CEP97
GABBR1,ATAD2B
GABBR1,ZFP37
GABBR1,WRN
GABBR1,STYXL1
GABBR1,SHARPIN
GABBR1,RNF7
GABBR1,PURG
GABBR1,NRG1
GABBR1,MDH2
