Gene1,Gene2
JUND,NDUFS3
JUND,KBTBD4
JUND,TSR3
JUND,GNPTG
JUND,PSTK
JUND,TSFM
JUND,FAM129B
JUND,PHF8
JUND,TMEM242
JUND,TAF15
JUND,ELF1
JUND,LTN1
JUND,THADA
JUND,PNN
JUND,SUPT7L
JUND,SLC4A1AP
JUND,MRPS24
JUND,TTI2
JUND,KIAA0556
JUND,GTF3C1
JUND,TRIAP1
JUND,TOMM22
JUND,STX16
JUND,GBE1
JUND,NAGPA
JUND,HIST1H2BK
JUND,HIST1H2AH
JUND,TMEM208
JUND,LRRC29
JUND,ERCC1
JUND,MED23
JUND,RAI14
JUND,CBWD3
JUND,HOXC10
JUND,C16orf45
JUND,CDKL3
JUND,SREBF2
JUND,DNAJC11
JUND,FAM122C
JUND,PTCD3
JUND,POLR1A
JUND,PRKCI
JUND,P4HTM
JUND,ALKBH3
JUND,FAAP20
JUND,VPS37B
JUND,TMEM199
JUND,POLDIP2
JUND,PPP6R1
JUND,RRAS
JUND,MTHFSD
JUND,C8orf33
JUND,FEM1A
JUND,SYN1
JUND,EPCAM
JUND,RCAN1
JUND,FADD
JUND,NAT10
JUND,VANGL2
JUND,GPN1
JUND,CCDC121
JUND,AJUBA
JUND,TBC1D17
JUND,AKT1S1
JUND,CHMP4B
JUND,KRT8
JUND,LRRC59
JUND,SDSL
JUND,SF3B6
JUND,GNB2
JUND,EIF3J
JUND,DHDDS
JUND,RASGRF1
JUND,TRNT1
JUND,WASHC2C
JUND,POP4
JUND,NDC80
JUND,METTL4
JUND,BEST3
JUND,NGDN
JUND,PPP1R13L
JUND,CD3EAP
JUND,TM9SF4
JUND,SPATA1
JUND,GNG5
JUND,INTS12
JUND,GSTCD
JUND,NDST2
JUND,TARDBP
JUND,ERAL1
JUND,SNRPE
JUND,MFN2
JUND,BCL2L13
JUND,EED
JUND,SNRPC
JUND,MOB4
JUND,TMEM101
JUND,UROS
JUND,BCCIP
JUND,ZFAND3
JUND,LARS
JUND,LSG1
JUND,ELP5
JUND,CTDNEP1
JUND,BRAF
JUND,CSTF3
JUND,EXOSC9
JUND,CACUL1
JUND,MAGOH
JUND,STAT1
JUND,PCBP3
JUND,TMEM41A
JUND,XRN2
JUND,SLC35F5
JUND,TBL3
JUND,MRPL4
JUND,BRF2
JUND,UCHL5
JUND,RO60
JUND,TBL1X
JUND,JAK2
JUND,NUP214
JUND,ZNF687
JUND,CDADC1
JUND,PFDN4
JUND,TIGD5
JUND,PPP5D1
JUND,EEF1D
JUND,CALM3
JUND,LUC7L2
JUND,KIAA0895
JUND,ANLN
JUND,RAD1
JUND,BRIX1
JUND,PPIL2
JUND,CASP8
JUND,COMMD2
JUND,GRSF1
JUND,U2SURP
JUND,OAZ3
JUND,MRPL9
JUND,PIK3R3
JUND,UBA1
JUND,ACVR1
JUND,PRDX2
JUND,HIST1H4C
JUND,DUSP1
JUND,TMEM260
JUND,GPR108
JUND,TRMT5
JUND,SLC38A6
JUND,RPL19
JUND,PRDM10
JUND,GZF1
JUND,SPNS1
JUND,ERBB3
JUND,YAP1
JUND,FMC1
JUND,C7orf55-LUC7L2
JUND,MTMR2
JUND,SUMF1
JUND,ZBTB37
JUND,SDCBP2
JUND,MRPL55
JUND,KDSR
JUND,PDXDC1
JUND,ARHGEF1
JUND,SCYL2
JUND,CPSF1
JUND,AHCYL1
JUND,GTF3C3
JUND,ZBTB21
JUND,TUBB6
JUND,PEX3
JUND,LOC388282
JUND,ADAT2
JUND,SRP68
JUND,PIP4K2B
JUND,RPL9
JUND,LIAS
JUND,SLC41A2
JUND,UBE2B
JUND,LANCL2
JUND,OPA1
JUND,MRPL44
JUND,PPWD1
JUND,CENPK
JUND,LDAH
JUND,TMEM43
JUND,METTL1
JUND,EEF1AKMT3
JUND,ISY1-RAB43
JUND,ISY1
JUND,RBPJ
JUND,TEFM
JUND,CDK11B
JUND,TARS2
JUND,VASP
JUND,PRPF40A
JUND,FRMD6
JUND,POLDIP3
JUND,CDON
JUND,ZC3HC1
JUND,TRMT61B
JUND,ID1
JUND,COX16
JUND,VPS51
JUND,NDUFB3
JUND,FAM126B
JUND,CIAO3
JUND,JUN
JUND,CDC5L
JUND,WASL
JUND,TES
JUND,GPATCH3
JUND,UBE3B
JUND,KCTD10
JUND,MRPL21
JUND,IGHMBP2
JUND,UFD1
JUND,CDC45
JUND,NUP54
JUND,PPP2CB
JUND,CBWD2
JUND,FBXO38
JUND,ZGRF1
JUND,LARP7
JUND,SRI
JUND,SYVN1
JUND,ZNF576
JUND,IRGQ
JUND,POLR1D
JUND,ATG14
JUND,BFSP1
JUND,PDE4A
JUND,KLF11
JUND,SEC13
JUND,COG5
JUND,ZNF212
JUND,STX18
JUND,TGFBR2
JUND,AP1G1
JUND,C11orf74
JUND,POMZP3
JUND,CDK5RAP1
JUND,AP3S2
JUND,NOLC1
JUND,IPO11
JUND,ALDH4A1
JUND,CHCHD4
JUND,SELENOH
JUND,LNX2
JUND,ADGRG1
JUND,C6orf226
JUND,UBC
JUND,RAB13
JUND,TATDN3
JUND,NSL1
JUND,SNRNP27
JUND,EPS15
JUND,RPL35
JUND,COPS8
JUND,ARPC5L
JUND,CCAR2
JUND,TRMT44
JUND,NDUFS7
JUND,ACOX3
JUND,MED4
JUND,CYP3A5
JUND,ZBTB20
JUND,FASTKD2
JUND,KIF20B
JUND,TSSC4
JUND,SGMS2
JUND,PPP1R15A
JUND,ZNF3
JUND,KCTD2
JUND,ATP5PD
JUND,PTCD2
JUND,MRPS27
JUND,UBE4A
JUND,MYL5
JUND,RTTN
JUND,MXD1
JUND,WRAP53
JUND,PKNOX1
JUND,ETFDH
JUND,C4orf46
JUND,PSMB7
JUND,EFCAB14
JUND,TOP3B
JUND,MICALL2
JUND,UTP18
JUND,MBTD1
JUND,HAGH
JUND,FAHD1
JUND,ARPC4-TTLL3
JUND,ARPC4
JUND,POLR2J
JUND,BCAR1
JUND,UBALD1
JUND,TAS1R1
JUND,NOL9
JUND,P4HB
JUND,PNPLA8
JUND,AURKAIP1
JUND,NCAPH2
JUND,LMF2
JUND,SEC14L1
JUND,TIMM44
JUND,MRPL39
JUND,MBLAC1
JUND,WASHC2A
JUND,VPS33A
JUND,DDIT3
JUND,PUS10
JUND,PEX13
JUND,PPP1R11
JUND,FANCI
JUND,EIF1AD
JUND,BANF1
JUND,PLEKHM3
JUND,NAA16
JUND,PRR19
JUND,PAFAH1B3
JUND,HIST1H3B
JUND,ZBTB45
JUND,USP36
JUND,FAM156A
JUND,SERPINB8
JUND,FOSB
JUND,MTF2
JUND,GOSR1
JUND,SNAPC5
JUND,DCP1A
JUND,ALG10B
JUND,ATG7
JUND,DDX21
JUND,ROCK2
JUND,GPSM3
JUND,BCL6
JUND,ZNF233
JUND,RCE1
JUND,ENSA
JUND,TBC1D23
JUND,PTDSS1
JUND,MTERF3
JUND,COMMD6
JUND,RPAP3
JUND,IARS
JUND,NOL11
JUND,RNPS1
JUND,MRPS31
JUND,CCDC124
JUND,UCHL3
JUND,PCNP
JUND,CUL2
JUND,TP53
JUND,MNAT1
JUND,PHAX
JUND,DEDD
JUND,TUBA1C
JUND,TOMM6
JUND,TTC4
JUND,PPIB
JUND,NR6A1
JUND,MRPL30
JUND,MITD1
JUND,EIF3B
JUND,GPR3
JUND,UPP1
JUND,USP30
JUND,UQCRH
JUND,UBE2A
JUND,LRRC41
JUND,JOSD2
JUND,FAM98B
JUND,PTOV1
JUND,AAR2
JUND,EIF1
JUND,CASC4
JUND,ANKMY2
JUND,ADGRF3
JUND,UBR4
JUND,MRPS23
JUND,CD2BP2
JUND,EFTUD2
JUND,CCDC103
JUND,CCDC198
JUND,COMMD9
JUND,IFT52
JUND,GALK2
JUND,COPS2
JUND,NMT1
JUND,DCAKD
JUND,SUPV3L1
JUND,ZNF512
JUND,ATP8B3
JUND,RHOBTB2
JUND,RPS20
JUND,DHX8
JUND,NDUFAF1
JUND,DDX46
JUND,CA13
JUND,ANXA4
JUND,C2orf49
JUND,RPL27
JUND,CDC42
JUND,SMARCAD1
JUND,LOXL3
JUND,DOK1
JUND,OSGEPL1
JUND,MTMR4
JUND,CAPNS1
JUND,AQR
JUND,FRAT2
JUND,SUGCT
JUND,MPLKIP
JUND,MDC1
JUND,SNX5
JUND,MGME1
JUND,HIST1H4J
JUND,SLC33A1
JUND,RHBDD3
JUND,EWSR1
JUND,APOBEC3B
JUND,SPATA17
JUND,GPATCH2
JUND,TUT1
JUND,SCNM1
JUND,LYSMD1
JUND,BMS1
JUND,RNF139
JUND,OXNAD1
JUND,DPH3
JUND,GTF2H3
JUND,EIF2B1
JUND,LEKR1
JUND,SF3A2
JUND,PLEKHJ1
JUND,SYT7
JUND,MTIF2
JUND,SOD2
JUND,MYL12A
JUND,ZNF121
JUND,DUS4L
JUND,SS18
JUND,IRF2BPL
JUND,CYP19A1
JUND,SCFD1
JUND,PMVK
JUND,OXR1
JUND,RASSF1
JUND,KBTBD7
JUND,FAM227A
JUND,CBY1
JUND,EFCAB7
JUND,ANKRD12
JUND,TXNL4B
JUND,PSIP1
JUND,DHX38
JUND,MRPL53
JUND,SETD5
JUND,CCDC86
JUND,ITPRIP
JUND,TRAPPC9
JUND,GNAL
JUND,NDUFB1
JUND,CPSF2
JUND,FAM83G
JUND,ZSCAN25
JUND,COLGALT1
JUND,MRPL1
JUND,EMC4
JUND,CBWD1
JUND,TCP11L2
JUND,PRCD
JUND,SLC1A5
JUND,MRPS10
JUND,NSUN4
JUND,NMNAT1
JUND,LZIC
JUND,MRPS30
JUND,DDX23
JUND,ZNF669
JUND,HIST1H4K
JUND,ZYX
JUND,LOC100507507
JUND,AP5Z1
JUND,NEURL2
JUND,FAM111B
JUND,WDR24
JUND,RPS6KB2
JUND,JMJD1C
JUND,NOL7
JUND,TJP3
JUND,JRK
JUND,KBTBD6
JUND,AAK1
JUND,TCEANC
JUND,C16orf91
JUND,PLS1
JUND,SMN2
JUND,SMN1
JUND,AHI1
JUND,THOC1
JUND,ALG10
JUND,ZC3H10
JUND,ATP5MF-PTCD1
JUND,ATP5MF
JUND,ZNF184
JUND,RBM28
JUND,MCC
JUND,VPS52
JUND,RPS18
JUND,SRRD
JUND,HPS4
JUND,MRPL3
JUND,YY1AP1
JUND,DAP3
JUND,MLST8
JUND,HNRNPA0
JUND,AP2S1
JUND,FBXO33
JUND,RAVER1
JUND,AMOTL2
JUND,NDUFAB1
JUND,SPTBN5
JUND,ZNF182
JUND,SPACA5
JUND,TSPAN31
JUND,ILF2
JUND,INTS10
JUND,ERLIN2
JUND,ARAF
JUND,SLC35A4
JUND,APBB3
JUND,SYP
JUND,ZNF143
JUND,CUL4A
JUND,ZDHHC5
JUND,TACC1
JUND,MRPL16
JUND,CD164
JUND,DIAPH1
JUND,SERP1
JUND,EIF2A
JUND,ZNF408
JUND,ARHGAP1
JUND,WDR36
JUND,RAB28
JUND,YJU2
JUND,FOSL1
JUND,AAAS
JUND,ZNF426
JUND,PPT2
JUND,HDAC1
JUND,YIPF2
JUND,TIMM29
JUND,RNF7
JUND,TMEM9
JUND,AARS2
JUND,TAF2
JUND,FOS
JUND,NEU1
JUND,PRNP
JUND,JUND
JUND,GPAT3
JUND,RMND5B
JUND,TXNL1
JUND,INTS4
JUND,FLCN
JUND,COMMD4
JUND,C1D
JUND,MRPS18C
JUND,HELQ
JUND,VPS25
JUND,CCNB1IP1
JUND,RBM19
JUND,LSM5
JUND,ZNF721
JUND,PIGG
JUND,STXBP3
JUND,ZFPL1
JUND,CDCA5
JUND,RAD54L2
JUND,C6orf99
JUND,ANAPC5
JUND,FAM71E1
JUND,EMC10
JUND,HHIPL1
JUND,ATP8A1
JUND,SH2B1
JUND,SLC24A1
JUND,INTS14
JUND,MRPL12
JUND,DHX40
JUND,PEF1
JUND,ZNF548
JUND,TNFAIP3
JUND,DYNC1I2
JUND,DCUN1D5
JUND,EIF3E
JUND,SLC2A14
JUND,MRPS16
JUND,KCTD5
JUND,PRRT1
JUND,BNIP1
JUND,FAM133B
JUND,GARS
JUND,METTL2B
JUND,EIPR1
JUND,CSNK2A1
JUND,GOLGA3
JUND,COPS4
JUND,PTEN
JUND,KLLN
JUND,ACYP2
JUND,WDR4
JUND,PTPRS
JUND,TMEM198
JUND,CHPF
JUND,TCTEX1D4
JUND,PBDC1
JUND,NDUFAF5
JUND,ESF1
JUND,BET1
JUND,ZFP91
JUND,FAM162A
JUND,CCDC58
JUND,RNASEH1
JUND,PLEKHG4
JUND,KMT2C
JUND,ZNF300
JUND,NUP133
JUND,FAM173B
JUND,CCT5
JUND,YARS
JUND,S100PBP
JUND,ADGRV1
JUND,TGIF1
JUND,CSTF1
JUND,AURKA
JUND,RRM1
JUND,MAIP1
JUND,HIST2H4B
JUND,HIST2H4A
JUND,LAP3
JUND,DBP
JUND,KIF15
JUND,KIAA1143
JUND,SELENOW
JUND,NUP153
JUND,NSA2
JUND,GFM2
JUND,SNRPD3
JUND,GUCD1
JUND,CELSR3
JUND,CCDC12
JUND,AMMECR1L
JUND,SAAL1
JUND,ZSCAN30
JUND,WWOX
JUND,MRPL2
JUND,KLC4
JUND,XPNPEP3
JUND,ST13
JUND,KIAA1217
JUND,HCFC1
JUND,SMG7
JUND,CASZ1
JUND,COQ7
JUND,SMC3
JUND,ZNF561
JUND,C12orf73
JUND,ATF7
JUND,ADPRHL2
JUND,FAM177A1
JUND,FRA10AC1
JUND,PRRC2A
JUND,CFAP74
JUND,WDR48
JUND,SCN11A
JUND,UNKL
JUND,LPXN
JUND,CDC23
JUND,MCL1
JUND,N4BP1
JUND,CCDC85C
JUND,CACYBP
JUND,RFC1
JUND,MAT2A
JUND,NOP9
JUND,DHRS1
JUND,STX3
JUND,DDX18
JUND,TAF10
JUND,FUT10
JUND,SNRPB2
JUND,BTBD19
JUND,ZNF274
JUND,ABLIM1
JUND,PRCC
JUND,PCID2
JUND,FBXO34
JUND,DNTTIP2
JUND,NUFIP1
JUND,GPALPP1
JUND,TOX4
JUND,RAB2B
JUND,ZNF227
JUND,MED6
JUND,FANCD2
JUND,TBC1D19
JUND,ZNF330
JUND,HEXIM1
JUND,DLG4
JUND,ACADVL
JUND,MYL6B
JUND,NOL10
JUND,UBAP1
JUND,PFKM
JUND,WDR11
JUND,BZW1
JUND,PRMT1
JUND,CDKN2AIPNL
JUND,RAB1A
JUND,PINX1
JUND,ABHD2
JUND,TWISTNB
JUND,MGRN1
JUND,TBRG4
JUND,SENP1
JUND,AIFM1
JUND,CAPN2
JUND,ZNF23
JUND,ATP6V0C
JUND,TMEM187
JUND,BRAT1
JUND,MVK
JUND,MMAB
JUND,SLC7A11
JUND,RLF
JUND,PTP4A2
JUND,PHF19
JUND,VWA5A
JUND,RBBP6
JUND,METTL18
JUND,C1orf112
JUND,COQ5
JUND,TFCP2
JUND,PLEC
JUND,MT2A
JUND,C1orf35
JUND,RFC3
JUND,REPIN1
JUND,STK35
JUND,SLC45A3
JUND,PIGL
JUND,NDUFA10
JUND,MMUT
JUND,CENPQ
JUND,UTP23
JUND,KCNAB2
JUND,EEF2
JUND,PAFAH2
JUND,TUBGCP3
JUND,C11orf1
JUND,CD63
JUND,TXN2
JUND,ATP5MC2
JUND,BOD1L1
JUND,GIPC1
JUND,SMARCAL1
JUND,SCRIB
JUND,PAXIP1
JUND,EIF5
JUND,PSMB2
JUND,OPA3
JUND,RNMT
JUND,FAM210A
JUND,BCAS2
JUND,EXOSC6
JUND,LYPLA2
JUND,GTPBP2
JUND,LYRM1
JUND,DCUN1D3
JUND,MSANTD4
JUND,WDR53
JUND,FBXO45
JUND,SRSF2
JUND,TUFM
JUND,PLEKHG5
JUND,USP54
JUND,ADGRL1
JUND,FCHSD2
JUND,ASAH1
JUND,ZNHIT2
JUND,RBM7
JUND,C11orf71
JUND,NDUFC2-KCTD14
JUND,NDUFC2
JUND,GPR89A
JUND,RPS27
JUND,TMTC4
JUND,MTERF1
JUND,DISP3
JUND,AGPAT4
JUND,HINT3
JUND,DNAH2
JUND,NUP155
JUND,NELFA
JUND,ZMYND11
JUND,SKIV2L
JUND,NELFE
JUND,DNAJC2
JUND,RPS26
JUND,CLNS1A
JUND,XPO4
JUND,TRUB1
JUND,C11orf65
JUND,TBCE
JUND,YME1L1
JUND,MASTL
JUND,ZNF235
JUND,PRPF18
JUND,SMPD4
JUND,MZT2B
JUND,TMEM230
JUND,OXSR1
JUND,MRPS35
JUND,RPL6
JUND,MIA2
JUND,FAF1
JUND,MED20
JUND,DOT1L
JUND,BYSL
JUND,NDUFA5
JUND,WDPCP
JUND,MDH1
JUND,SMAD3
JUND,DDX42
JUND,CCDC47
JUND,ADGRF2
JUND,DNAAF3
JUND,FUZ
JUND,FAM84B
JUND,MPHOSPH10
JUND,MCEE
JUND,AP3B1
JUND,MARS
JUND,ARHGAP9
JUND,HIST1H4D
JUND,SIRT4
JUND,CLTC
JUND,C19orf73
JUND,UQCC1
JUND,PSMD14
JUND,PSMD12
JUND,ATG16L2
JUND,MRTFA
JUND,GON4L
JUND,MTURN
JUND,HOMER1
JUND,CREB3L2
JUND,NKAP
JUND,DNAJC14
JUND,SRSF11
JUND,VPS37A
JUND,PKM
JUND,CNOT7
JUND,NOTCH2NLC
JUND,NOTCH2NLB
JUND,NOTCH2NLA
JUND,RFXANK
JUND,BORCS8
JUND,PSMD6
JUND,SETD3
JUND,SECISBP2
JUND,CCNK
JUND,MAN2C1
JUND,FAM149B1
JUND,ECD
JUND,TOR1AIP1
JUND,PIF1
JUND,PNPLA4
JUND,RERE
JUND,DNASE1L1
JUND,ZNF764
JUND,LAMB3
JUND,ZKSCAN4
JUND,DUSP16
JUND,CADM2
JUND,SCAF1
JUND,C11orf24
JUND,RANBP2
JUND,KAT8
JUND,ZFAND2B
JUND,OSER1
JUND,COASY
JUND,TTC16
JUND,PTRH1
JUND,OSBPL7
JUND,ADAP1
JUND,LRRC23
JUND,TSEN15
JUND,WDR70
JUND,GTF3C5
JUND,GLO1
JUND,NAF1
JUND,IRGM
JUND,LRRC40
JUND,SPATA2
JUND,RPS28
JUND,PGAP2
JUND,NUP98
JUND,C12orf57
JUND,LZTFL1
JUND,C21orf91
JUND,PTPN21
JUND,UCHL1
JUND,FAM207A
JUND,PAF1
JUND,MED29
JUND,SNAP47
JUND,JMJD4
JUND,PSMA1
JUND,UTP3
JUND,ZFYVE26
JUND,DDI2
JUND,POLR2J2
JUND,ATP5MPL
JUND,DSTYK
JUND,ELP3
JUND,MTHFR
JUND,CLCN6
JUND,AFF1
JUND,TSPAN4
JUND,GHITM
JUND,RPL38
JUND,GTF2H2C
JUND,TMEM183B
JUND,TMEM183A
JUND,GABARAPL1
JUND,MBIP
JUND,POLR1B
JUND,COX18
JUND,FAIM
JUND,SCAMP1
JUND,RPL29
JUND,MICALCL
JUND,ZMPSTE24
JUND,NUAK1
JUND,MRPL24
JUND,PCBP2
JUND,RNF103-CHMP3
JUND,RMND5A
JUND,COMMD1
JUND,PISD
JUND,ITFG2
JUND,DNAJB12
JUND,YWHAH
JUND,C22orf24
JUND,LAPTM4B
JUND,TBCK
JUND,AIMP1
JUND,KDM1A
JUND,ARL14EP
JUND,GTPBP10
JUND,TTC26
JUND,PMPCB
JUND,TRPC4AP
JUND,ZC3H3
JUND,RSL24D1
JUND,SHISA5
JUND,GTF2H2C_2
JUND,BRMS1
JUND,ASH1L
JUND,KLHL20
JUND,CEP63
JUND,ANAPC13
JUND,PAK1IP1
JUND,C6orf52
JUND,SLC30A6
JUND,ZBTB4
JUND,POLR2A
JUND,ANTXR1
JUND,HIST1H2BM
JUND,HIST1H2AJ
JUND,MRPS28
JUND,ZNF410
JUND,PPP1R8
JUND,GOT1
JUND,TJP2
JUND,PACRGL
JUND,CALM2
JUND,GRIPAP1
JUND,PRKAG2
JUND,MTCH1
JUND,NCBP2-AS2
JUND,NCBP2
JUND,PPIP5K2
JUND,ERGIC2
JUND,BRCA1
JUND,PPIG
JUND,ASXL2
JUND,PSME3
JUND,HMGB1
JUND,RPIA
JUND,MRPS14
JUND,HSPA13
JUND,BACH1
JUND,ISCU
JUND,SLC25A26
JUND,MTRNR2L10
JUND,DUT
JUND,NIP7
JUND,COG8
JUND,ANXA2
JUND,ZNF34
JUND,USPL1
JUND,ARL1
JUND,RNF10
JUND,SRXN1
JUND,SF3B5
JUND,PRIM2
JUND,GOLPH3
JUND,ADPGK
JUND,EEF1E1
JUND,UGGT2
JUND,C18orf21
JUND,MRTO4
JUND,EMC1
JUND,RARS
JUND,C5orf51
JUND,PSMF1
JUND,SNRPB
JUND,SAR1B
JUND,MEMO1
JUND,SYTL2
JUND,AP5S1
JUND,S100A8
JUND,KNL1
JUND,PDE8A
JUND,C19orf53
JUND,VPS45
JUND,PHLDA2
JUND,CLPB
JUND,FARS2
JUND,DDX5
JUND,CEP95
JUND,TFB2M
JUND,CNST
JUND,RITA1
JUND,DDX54
JUND,SEC22B
JUND,RPLP2
JUND,TRMT2A
JUND,RANBP1
JUND,FAM174A
JUND,LBX2
JUND,XRCC2
JUND,SF3B3
JUND,COG4
JUND,SRSF7
JUND,CRELD1
JUND,ZNF2
JUND,PSMB1
JUND,NSFL1C
JUND,RAD51AP1
JUND,LNPEP
JUND,C12orf4
JUND,SENP2
JUND,MAZ
JUND,UBB
JUND,HIPK1
JUND,TIMM22
JUND,NDUFV1
JUND,C3orf14
JUND,SMIM14
JUND,NRBF2
JUND,BTAF1
JUND,CACTIN
JUND,FLRT3
JUND,DUSP3
JUND,SLC7A6OS
JUND,RPL5
JUND,PRMT7
JUND,PARL
JUND,PHF5A
JUND,ACO2
JUND,PCNX2
JUND,UBOX5
JUND,NOP16
JUND,HIGD2A
JUND,FASTKD5
JUND,RAPGEF3
JUND,NPHP4
JUND,ZNF837
JUND,POLR2L
JUND,MAP3K7
JUND,ATP6V0D1
JUND,NPAS4
JUND,NUDT5
JUND,CDC123
JUND,POLR2C
JUND,PIH1D2
JUND,EIF2B3
JUND,FAM110A
JUND,MAOA
JUND,RTBDN
JUND,SUPT6H
JUND,SDF2
JUND,RPS17
JUND,DCAF10
JUND,MRPS7
JUND,GGA3
JUND,SFN
JUND,ZSCAN9
JUND,GOSR2
JUND,PPIH
JUND,NMBR
JUND,TBP
JUND,CTNNB1
JUND,TVP23B
JUND,CHMP7
JUND,ALDOA
JUND,ZFP64
JUND,VTA1
JUND,ANXA3
JUND,FAM227B
JUND,DTWD1
JUND,NRAS
JUND,SCLT1
JUND,C4orf33
JUND,SLC25A37
JUND,ZNF770
JUND,PDE12
JUND,BBS1
JUND,PGBD4
JUND,EMC7
JUND,PFAS
JUND,CDK16
JUND,TYSND1
JUND,CDIP1
JUND,DPY19L4
JUND,DMAP1
JUND,ZNF268
JUND,THUMPD1
JUND,PTPN11
JUND,GPR89B
JUND,DMAC2
JUND,UBN2
JUND,TIMM10B
JUND,ARFIP2
JUND,NDRG1
JUND,HBS1L
JUND,ZSCAN5A
JUND,STX6
JUND,TUBB3
JUND,NARS2
JUND,GMDS
JUND,FAM76B
JUND,DARS2
JUND,CEP57
JUND,CENPL
JUND,BACH2
JUND,BAG2
JUND,RPLP0
JUND,COIL
JUND,VAMP7
JUND,RRP1
JUND,MEIS1
JUND,LYSMD3
JUND,MRPS33
JUND,CCDC174
JUND,PES1
JUND,LGALSL
JUND,EZR
JUND,HSP90AB1
JUND,SCG2
JUND,DENR
JUND,GPAM
JUND,GCLC
JUND,SLC39A6
JUND,ELP2
JUND,LARS2
JUND,ZNF668
JUND,RPL37
JUND,BPNT1
JUND,ENO1
JUND,MYCBP2
JUND,CDK12
JUND,FBXW7
JUND,HIST1H2BN
JUND,HIST1H2AK
JUND,METAP1D
JUND,PHB2
JUND,EMG1
JUND,DGAT2
JUND,ATXN1L
JUND,TOMM40
JUND,DUS1L
JUND,NSRP1
JUND,ELOVL5
JUND,SYT11
JUND,UQCRB
JUND,PPP1R12B
JUND,ACBD4
JUND,ATG16L1
JUND,RALY
JUND,PRMT9
JUND,REXO4
JUND,SYF2
JUND,MYL12B
JUND,TRMT10A
JUND,MTTP
JUND,ZNF513
JUND,ADAR
JUND,CLIC1
JUND,LMAN2
JUND,CCDC77
JUND,NCSTN
JUND,COPA
JUND,RINT1
JUND,MYADM
JUND,RPL13A
JUND,PPIL4
JUND,SSH2
JUND,EFCAB5
JUND,OGFOD2
JUND,MRPL40
JUND,HIRA
JUND,NDUFB5
JUND,MRPL47
JUND,FBXO48
JUND,APLF
JUND,NOM1
JUND,RBKS
JUND,NOS3
JUND,BABAM2
JUND,DHX16
JUND,HNRNPA1L2
JUND,COQ10B
JUND,ARL8B
JUND,DIABLO
JUND,BORCS7
JUND,NFX1
JUND,NRDC
JUND,NOL12
JUND,URM1
JUND,PDCD6IP
JUND,ARID3B
JUND,EIF3D
JUND,C17orf75
JUND,EIF3G
JUND,SCAMP3
JUND,RPA3
JUND,MEF2C
JUND,YTHDC1
JUND,CDCA7L
JUND,AASDH
JUND,RBM45
JUND,COPE
JUND,VPS4B
JUND,SMIM12
JUND,ATP6V1H
JUND,ZBTB11
JUND,COQ2
JUND,RBSN
JUND,TIMM10
JUND,RTEL1
JUND,SEC23B
JUND,FOXJ3
JUND,ZNF266
JUND,GCC1
JUND,CYFIP1
JUND,HBP1
JUND,SGSM2
JUND,RPL26L1
JUND,SDHC
JUND,PBK
JUND,CENPBD1
JUND,UBXN6
JUND,TAX1BP3
JUND,EMC6
JUND,MON2
JUND,SIPA1L1
JUND,PCYT1A
JUND,FAF2
JUND,GPR87
JUND,LRRC37A3
JUND,KCNJ4
JUND,GRWD1
JUND,ZFAND2A
JUND,TMEM167B
JUND,PPIL3
JUND,NIF3L1
JUND,ZDHHC7
JUND,UBN1
JUND,POLR3D
JUND,HSPBAP1
JUND,GLYR1
JUND,SLC25A36
JUND,ELL2
JUND,TMEM144
JUND,MRPS22
JUND,TRUB2
JUND,EXT1
JUND,COQ4
JUND,VMP1
JUND,PTRH2
JUND,PSAP
JUND,CRB1
JUND,TSG101
JUND,NEK1
JUND,ZBTB41
JUND,SPATA24
JUND,GET4
JUND,GAB2
JUND,DVL2
JUND,TPR
JUND,ODR4
JUND,ARHGDIB
JUND,MLH1
JUND,EPM2AIP1
JUND,ZNF827
JUND,RPS3A
JUND,SMG5
JUND,RAB5A
JUND,PKIA
JUND,EFHB
JUND,SLC39A7
JUND,RXRB
JUND,NEK10
JUND,CNN3
JUND,EPG5
JUND,RPL11
JUND,CCNC
JUND,TTC31
JUND,CCDC142
JUND,KLHL21
JUND,TUBB2A
JUND,PLD3
JUND,C19orf47
JUND,TCF12
JUND,DNAJC19
JUND,INTS5
JUND,PBLD
JUND,HNRNPH3
JUND,TFE3
JUND,COX8A
JUND,GUK1
JUND,PSMC4
JUND,PARPBP
JUND,NUP37
JUND,ATR
JUND,KLHDC10
JUND,SNRPD1
JUND,SYNGR3
JUND,NDUFS5
JUND,MED17
JUND,CCDC90B
JUND,ARHGAP45
JUND,VPS11
JUND,ERI1
JUND,SP6
JUND,KDM5A
JUND,TJAP1
JUND,EDC4
JUND,SLC39A13
JUND,DDX1
JUND,GRN
JUND,C12orf10
JUND,DGCR8
JUND,SLC22A4
JUND,OGDH
JUND,ALG13
JUND,SPTBN2
JUND,PSMD4
JUND,PALB2
JUND,BTG1
JUND,TDP1
JUND,RPS13
JUND,HIST2H3C
JUND,HIST2H3A
JUND,AMDHD2
JUND,NOP58
JUND,FNIP1
JUND,SHARPIN
JUND,MAF1
JUND,GCLM
JUND,MDP1
JUND,RSRC2
JUND,KNTC1
JUND,SACM1L
JUND,RPS6KC1
JUND,TMEM179B
JUND,PARD6A
JUND,ACD
JUND,TIMM50
JUND,RNF114
JUND,ASB9
JUND,CCT4
JUND,TMEM203
